1589,56
1590,56
1591,58
1592,58
1593,58
1594,58
1595,58
1596,58
1597,58
1598,58
1599,58
1600,58
1601,60
1602,60
1603,60
1604,60
1605,60
1606,60
1607,60
1608,60
1609,60
1610,60
1611,62
1612,62
1613,62
1614,62
1615,62
1616,62
1617,62
1618,62
1619,62
1620,62
1621,64
1622,64
1623,64
1624,64
1625,64
1626,64
1627,64
1628,64
1629,64
1630,64
1631,66
1632,66
1633,66
1634,66
1635,66
1636,66
1637,66
1638,66
1639,66
1640,66
1641,68
1642,68
1643,68
1644,68
1645,68
1646,68
1647,68
1648,68
1649,68
1650,68
1651,70
1652,70
1653,70
1654,70
1655,70
1656,70
1657,70
1658,70
1659,70
1660,70
1661,72
1662,72
1663,72
1664,72
1665,72
1666,72
1667,72
1668,72
1669,72
1670,72
1671,74
1672,74
1673,74
1674,74
1675,74
1676,74
1677,74
1678,74
1679,74
1680,74
1681,76
1682,76
1683,76
1684,76
1685,76
1686,76
1687,76
1688,76
1689,76
1690,76
1691,78
1692,78
1693,78
1694,78
1695,78
1696,78
1697,78
1698,78
1699,78
1700,78
1701,80
1702,80
1703,80
1704,80
1705,80
1706,80
1707,80
1708,80
1709,80
1710,80
1711,82
1712,82
1713,82
1714,82
1715,82
1716,82
1717,82
1718,82
1719,82
1720,82
1721,84
1722,84
1723,84
1724,84
1725,84
1726,84
1727,84
1728,84
1729,84
1730,84
1731,86
1732,86
1733,86
1734,86
1735,86
1736,86
1737,86
1738,86
1739,86
1740,86
1741,88
1742,88
1743,88
1744,88
1745,88
1746,88
1747,88
1748,88
1749,88
1750,88
1751,90
1752,90
1753,90
1754,90
1755,90
1756,90
1757,90
1758,90
1759,90
1760,90
1761,92
1762,92
1763,92
1764,92
1765,92
1766,92
1767,92
1768,92
1769,92
1770,92
1771,94
1772,94
1773,94
1774,94
1775,94
1776,94
1777,94
1778,94
1779,94
1780,94
1781,96
1782,96
1783,96
1784,96
1785,96
1786,96
1787,96
1788,96
1789,96
1790,96
1791,98
1792,98
1793,98
1794,98
1795,98
1796,98
1797,98
1798,98
1799,98
1800,98
1801,100
1802,100
1803,100
1804,100
1805,100
1806,100
1807,100
1808,100
1809,100
1810,100
1811,100
1812,100
1813,100
1814,100
1815,100
1816,100
1817,100
1818,100
1819,100
1820,100
1821,100
1822,100
1823,100
1824,100
1825,100
1826,100
1827,100
1828,100
1829,100
1830,100
1831,98
1832,98
1833,98
1834,98
1835,98
1836,98
1837,98
1838,98
1839,98
1840,98
1841,96
1842,96
1843,96
1844,96
1845,96
1846,96
1847,96
1848,96
1849,96
1850,96
1851,93
1852,93
1853,93
1854,93
1855,93
1856,93
1857,93
1858,93
1859,93
1860,93
1861,92
1862,92
1863,92
1864,92
1865,92
1866,92
1867,92
1868,92
1869,92
1870,92
1871,92
1872,92
1873,92
1874,92
1875,92
1876,92
1877,92
1878,92
1879,92
1880,92
1881,92
1882,92
1883,92
1884,92
1885,92
1886,92
1887,92
1888,92
1889,92
1890,92
1891,91
1892,91
1893,91
1894,91
1895,91
1896,91
1897,91
1898,91
1899,91
1900,91
1901,89
1902,89
1903,89
1904,89
1905,89
1906,89
1907,89
1908,89
1909,89
1910,89
1911,86
1912,86
1913,86
1914,86
1915,86
1916,86
1917,86
1918,86
1919,86
1920,86
1921,85
1922,85
1923,85
1924,85
1925,85
1926,85
1927,85
1928,85
1929,85
1930,85
1931,85
1932,85
1933,85
1934,85
1935,85
1936,85
1937,85
1938,85
1939,85
1940,85
1941,82
1942,82
1943,82
1944,82
1945,82
1946,82
1947,82
1948,82
1949,82
1950,82
1951,79
1952,79
1953,79
1954,79
1955,79
1956,79
1957,79
1958,79
1959,79
1960,79
1961,78
1962,78
1963,78
1964,78
1965,78
1966,78
1967,78
1968,78
1969,78
1970,78
1971,78
1972,78
1973,78
1974,78
1975,78
1976,78
1977,78
1978,78
1979,78
1980,78
1981,77
1982,77
1983,77
1984,77
1985,77
1986,77
1987,77
1988,77
1989,77
1990,77
1991,74
1992,74
1993,74
1994,74
1995,74
1996,74
1997,74
1998,74
1999,74
2000,74
2001,73
2002,73
2003,73
2004,73
2005,73
2006,73
2007,73
2008,73
2009,73
2010,73
2011,72
2012,72
2013,72
2014,72
2015,72
2016,72
2017,72
2018,72
2019,72
2020,72
2021,71
2022,71
2023,71
2024,71
2025,71
2026,71
2027,71
2028,71
2029,71
2030,71
2031,69
2032,69
2033,69
2034,69
2035,69
2036,69
2037,69
2038,69
2039,69
2040,69
2041,68
2042,68
2043,68
2044,68
2045,68
2046,68
2047,68
2048,68
2049,68
2050,68
2051,66
2052,66
2053,66
2054,66
2055,66
2056,66
2057,66
2058,66
2059,66
2060,66
2061,65
2062,65
2063,65
2064,65
2065,65
2066,65
2067,65
2068,65
2069,65
2070,65
2071,65
2072,65
2073,65
2074,65
2075,65
2076,65
2077,65
2078,65
2079,65
2080,65
2081,64
2082,64
2083,64
2084,64
2085,64
2086,64
2087,64
2088,64
2089,64
2090,64
2091,62
2092,62
2093,62
2094,62
2095,62
2096,62
2097,62
2098,62
2099,62
2100,62
2101,60
2102,60
2103,60
2104,60
2105,60
2106,60
2107,60
2108,60
2109,60
2110,60
2111,59
2112,59
2113,59
2114,59
2115,59
2116,59
2117,59
2118,59
2119,59
2120,59
2121,56
2122,56
2123,56
2124,56
2125,56
2126,56
2127,56
2128,56
2129,56
2130,56
2131,56
2132,56
2133,56
2134,56
2135,56
2136,56
2137,56
2138,56
2139,56
2140,56
2141,56
2142,56
2143,56
2144,56
2145,56
2146,56
2147,56
2148,56
2149,56
2150,56
2151,54
2152,54
2153,54
2154,54
2155,54
2156,54
2157,54
2158,54
2159,54
2160,54
2161,54
2162,54
2163,54
2164,54
2165,54
2166,54
2167,54
2168,54
2169,54
2170,54
2171,52
2172,52
2173,52
2174,52
2175,52
2176,52
2177,52
2178,52
2179,52
2180,52
2181,51
2182,51
2183,51
2184,51
2185,51
2186,51
2187,51
2188,51
2189,51
2190,51
2191,50
2192,50
2193,50
2194,50
2195,50
2196,50
2197,50
2198,50
2199,50
2200,50
2201,48
2202,48
2203,48
2204,48
2205,48
2206,48
2207,48
2208,48
2209,48
2210,48
2211,47
2212,47
2213,47
2214,47
2215,47
2216,47
2217,47
2218,47
2219,47
2220,47
2221,47
2222,47
2223,47
2224,47
2225,47
2226,47
2227,47
2228,47
2229,47
2230,47
2231,44
2232,44
2233,44
2234,44
2235,44
2236,44
2237,44
2238,44
2239,44
2240,44
2241,44
2242,44
2243,44
2244,44
2245,44
2246,44
2247,44
2248,44
2249,44
2250,44
2251,42
2252,42
2253,42
2254,42
2255,42
2256,42
2257,42
2258,42
2259,42
2260,42
2261,39
2262,39
2263,39
2264,39
2265,39
2266,39
2267,39
2268,39
2269,39
2270,39
2271,36
2272,36
2273,36
2274,36
2275,36
2276,36
2277,36
2278,36
2279,36
2280,36
2281,36
2282,36
2283,36
2284,36
2285,36
2286,36
2287,36
2288,36
2289,36
2290,36
2291,34
2292,34
2293,34
2294,34
2295,34
2296,34
2297,34
2298,34
2299,34
2300,34
2301,31
2302,31
2303,31
2304,31
2305,31
2306,31
2307,31
2308,31
2309,31
2310,31
2311,31
2312,31
2313,31
2314,31
2315,31
2316,31
2317,31
2318,31
2319,31
2320,31
2321,29
2322,29
2323,29
2324,29
2325,29
2326,29
2327,29
2328,29
2329,29
2330,29
2331,27
2332,27
2333,27
2334,27
2335,27
2336,27
2337,27
2338,27
2339,27
2340,27
2341,24
2342,24
2343,24
2344,24
2345,24
2346,24
2347,24
2348,24
2349,24
2350,24
2351,21
2352,21
2353,21
2354,21
2355,21
2356,21
2357,21
2358,21
2359,21
2360,21
2361,21
2362,21
2363,21
2364,21
2365,21
2366,21
2367,21
2368,21
2369,21
2370,21
2371,22
2372,22
2373,22
2374,22
2375,22
2376,22
2377,22
2378,22
2379,22
2380,22
2381,24
2382,24
2383,24
2384,24
2385,24
2386,24
2387,24
2388,24
2389,24
2390,24
2391,26
2392,26
2393,26
2394,26
2395,26
2396,26
2397,26
2398,26
2399,26
2400,26
2401,28
2402,28
2403,28
2404,28
2405,28
2406,28
2407,28
2408,28
2409,28
2410,28
2411,30
2412,30
2413,30
2414,30
2415,30
2416,30
2417,30
2418,30
2419,30
2420,30
2421,32
2422,32
2423,32
2424,32
2425,32
2426,32
2427,32
2428,32
2429,32
2430,32
2431,34
2432,34
2433,34
2434,34
2435,34
2436,34
2437,34
2438,34
2439,34
2440,34
2441,36
2442,36
2443,36
2444,36
2445,36
2446,36
2447,36
2448,36
2449,36
2450,36
2451,38
2452,38
2453,38
2454,38
2455,38
2456,38
2457,38
2458,38
2459,38
2460,38
2461,40
2462,40
2463,40
2464,40
2465,40
2466,40
2467,40
2468,40
2469,40
2470,40
2471,42
2472,42
2473,42
2474,42
2475,42
2476,42
2477,42
2478,42
2479,42
2480,42
2481,44
2482,44
2483,44
2484,44
2485,44
2486,44
2487,44
2488,44
2489,44
2490,44
2491,46
2492,46
2493,46
2494,46
2495,46
2496,46
2497,46
2498,46
2499,46
2500,46
2501,48
2502,48
2503,48
2504,48
2505,48
2506,48
2507,48
2508,48
2509,48
2510,48
2511,50
2512,50
2513,50
2514,50
2515,50
2516,50
2517,50
2518,50
2519,50
2520,50
2521,52
2522,52
2523,52
2524,52
2525,52
2526,52
2527,52
2528,52
2529,52
2530,52
2531,54
2532,54
2533,54
2534,54
2535,54
2536,54
2537,54
2538,54
2539,54
2540,54
2541,56
2542,56
2543,56
2544,56
2545,56
2546,56
2547,56
2548,56
2549,56
2550,56
2551,58
2552,58
2553,58
2554,58
2555,58
2556,58
2557,58
2558,58
2559,58
2560,58
2561,60
2562,60
2563,60
2564,60
2565,60
2566,60
2567,60
2568,60
2569,60
2570,60
2571,62
2572,62
2573,62
2574,62
2575,62
2576,62
2577,62
2578,62
2579,62
2580,62
2581,64
2582,64
2583,64
2584,64
2585,64
2586,64
2587,64
2588,64
2589,64
2590,64
2591,66
2592,66
2593,66
2594,66
2595,66
2596,66
2597,66
2598,66
2599,66
2600,66
2601,68
2602,68
2603,68
2604,68
2605,68
2606,68
2607,68
2608,68
2609,68
2610,68
2611,70
2612,70
2613,70
2614,70
2615,70
2616,70
2617,70
2618,70
2619,70
2620,70
2621,72
2622,72
2623,72
2624,72
2625,72
2626,72
2627,72
2628,72
2629,72
2630,72
2631,74
2632,74
2633,74
2634,74
2635,74
2636,74
2637,74
2638,74
2639,74
2640,74
2641,76
2642,76
2643,76
2644,76
2645,76
2646,76
2647,76
2648,76
2649,76
2650,76
2651,78
2652,78
2653,78
2654,78
2655,78
2656,78
2657,78
2658,78
2659,78
2660,78
2661,80
2662,80
2663,80
2664,80
2665,80
2666,80
2667,80
2668,80
2669,80
2670,80
2671,82
2672,82
2673,82
2674,82
2675,82
2676,82
2677,82
2678,82
2679,82
2680,82
2681,84
2682,84
2683,84
2684,84
2685,84
2686,84
2687,84
2688,84
2689,84
2690,84
2691,86
2692,86
2693,86
2694,86
2695,86
2696,86
2697,86
2698,86
2699,86
2700,86
2701,88
2702,88
2703,88
2704,88
2705,88
2706,88
2707,88
2708,88
2709,88
2710,88
2711,90
2712,90
2713,90
2714,90
2715,90
2716,90
2717,90
2718,90
2719,90
2720,90
2721,92
2722,92
2723,92
2724,92
2725,92
2726,92
2727,92
2728,92
2729,92
2730,92
2731,94
2732,94
2733,94
2734,94
2735,94
2736,94
2737,94
2738,94
2739,94
2740,94
2741,96
2742,96
2743,96
2744,96
2745,96
2746,96
2747,96
2748,96
2749,96
2750,96
2751,98
2752,98
2753,98
2754,98
2755,98
2756,98
2757,98
2758,98
2759,98
2760,98
2761,100
2762,100
2763,100
2764,100
2765,100
2766,100
2767,100
2768,100
2769,100
2770,100
2771,97
2772,97
2773,97
2774,97
2775,97
2776,97
2777,97
2778,97
2779,97
2780,97
2781,94
2782,94
2783,94
2784,94
2785,94
2786,94
2787,94
2788,94
2789,94
2790,94
2791,91
2792,91
2793,91
2794,91
2795,91
2796,91
2797,91
2798,91
2799,91
2800,91
2801,91
2802,91
2803,91
2804,91
2805,91
2806,91
2807,91
2808,91
2809,91
2810,91
2811,91
2812,91
2813,91
2814,91
2815,91
2816,91
2817,91
2818,91
2819,91
2820,91
2821,90
2822,90
2823,90
2824,90
2825,90
2826,90
2827,90
2828,90
2829,90
2830,90
2831,88
2832,88
2833,88
2834,88
2835,88
2836,88
2837,88
2838,88
2839,88
2840,88
2841,85
2842,85
2843,85
2844,85
2845,85
2846,85
2847,85
2848,85
2849,85
2850,85
2851,85
2852,85
2853,85
2854,85
2855,85
2856,85
2857,85
2858,85
2859,85
2860,85
2861,84
2862,84
2863,84
2864,84
2865,84
2866,84
2867,84
2868,84
2869,84
2870,84
2871,81
2872,81
2873,81
2874,81
2875,81
2876,81
2877,81
2878,81
2879,81
2880,81
2881,78
2882,78
2883,78
2884,78
2885,78
2886,78
2887,78
2888,78
2889,78
2890,78
2891,77
2892,77
2893,77
2894,77
2895,77
2896,77
2897,77
2898,77
2899,77
2900,77
2901,75
2902,75
2903,75
2904,75
2905,75
2906,75
2907,75
2908,75
2909,75
2910,75
2911,73
2912,73
2913,73
2914,73
2915,73
2916,73
2917,73
2918,73
2919,73
2920,73
2921,72
2922,72
2923,72
2924,72
2925,72
2926,72
2927,72
2928,72
2929,72
2930,72
2931,70
2932,70
2933,70
2934,70
2935,70
2936,70
2937,70
2938,70
2939,70
2940,70
2941,70
2942,70
2943,70
2944,70
2945,70
2946,70
2947,70
2948,70
2949,70
2950,70
2951,67
2952,67
2953,67
2954,67
2955,67
2956,67
2957,67
2958,67
2959,67
2960,67
2961,66
2962,66
2963,66
2964,66
2965,66
2966,66
2967,66
2968,66
2969,66
2970,66
2971,65
2972,65
2973,65
2974,65
2975,65
2976,65
2977,65
2978,65
2979,65
2980,65
2981,62
2982,62
2983,62
2984,62
2985,62
2986,62
2987,62
2988,62
2989,62
2990,62
2991,60
2992,60
2993,60
2994,60
2995,60
2996,60
2997,60
2998,60
2999,60
